track,candidate_id,pr_number,html_url,title,merged_month,change_type,primary_scope,project_scopes,architecture_shape,architectures,performance_benchmark,reproduction_confidence
representative_core,vllm-cpu-300-114,39429,https://github.com/vllm-project/vllm/pull/39429,[CI/Build] Update auto-rebase rule,2026-04,ci,ci,ci,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-115,39116,https://github.com/vllm-project/vllm/pull/39116,[ASR] Fix spacing bw chunks in multi chunk audio transcription,2026-04,bugfix,production_code,production_code;tests,multi_component,serving_api;model_implementation,not_applicable,medium
representative_core,vllm-cpu-300-116,39422,https://github.com/vllm-project/vllm/pull/39422,[Model][Perf] Enable checkpoints prefetching for Lustre FS by default,2026-04,performance,production_code,production_code,single_component,model_loading_layers,not_run,medium
representative_core,vllm-cpu-300-117,38800,https://github.com/vllm-project/vllm/pull/38800,[New Model]: jinaai/jina-reranker-v3,2026-04,feature,production_code,production_code;tests;documentation_examples;developer_tooling,multi_component,input_processing_multimodal;serving_api;model_implementation;model_loading_layers,not_applicable,medium
representative_core,vllm-cpu-300-118,38435,https://github.com/vllm-project/vllm/pull/38435,[Core][Metrics] expose waiting request breakdown via labeled metric (capacity/deferred),2026-04,feature,production_code,production_code;tests,multi_component,scheduler;reliability_observability,not_applicable,medium
representative_core,vllm-cpu-300-119,39650,https://github.com/vllm-project/vllm/pull/39650,[Bugfix][Pooling] Fix silent weight corruption with buffer-reusing iterators,2026-04,bugfix,production_code,production_code;tests,single_component,model_loading_layers,not_applicable,medium
representative_core,vllm-cpu-300-120,33556,https://github.com/vllm-project/vllm/pull/33556,[PluggableLayer][3/N] Apply PluggableLayer to moe-related layers.,2026-04,feature,production_code,production_code,multi_component,moe;model_implementation,not_applicable,medium
representative_core,vllm-cpu-300-121,39693,https://github.com/vllm-project/vllm/pull/39693,[Core][Metrics] Remove unused `SchedulerStats.encoder_cache_usage`,2026-04,maintenance,production_code,production_code,single_component,reliability_observability,not_applicable,medium
representative_core,vllm-cpu-300-122,39796,https://github.com/vllm-project/vllm/pull/39796,[Bugfix] add support for 'num_attention_groups' in ModelArchConfigConvertorBase for Step3p5,2026-04,bugfix,production_code,production_code;tests,single_component,model_implementation,not_applicable,high
representative_core,vllm-cpu-300-123,39888,https://github.com/vllm-project/vllm/pull/39888,[Model] Use mm_features to compute mrope positions for PaddleOCR-VL,2026-04,refactor,production_code,production_code;tests,single_component,model_implementation,run_with_result,high
representative_core,vllm-cpu-300-124,35736,https://github.com/vllm-project/vllm/pull/35736,[Bugfix] Fix Ray compiled-DAG SHM channel stalls by detaching zero-copy `np.ndarray` logprobs buffers,2026-04,bugfix,production_code,production_code;tests,single_component,distributed_execution,not_applicable,medium
representative_core,vllm-cpu-300-125,39997,https://github.com/vllm-project/vllm/pull/39997,[Misc] Move `pyav` and `soundfile` to common requirements,2026-04,build,build,build,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-126,40078,https://github.com/vllm-project/vllm/pull/40078,[CI/Build] Apply ruff formatter to pass pre-commit,2026-04,ci,tests,tests,support_only,support_only,not_applicable,high
representative_core,vllm-cpu-300-127,40056,https://github.com/vllm-project/vllm/pull/40056, [UX] Defer some imports on CLI paths to save ~2s,2026-04,performance,production_code,production_code;benchmarks,multi_component,serving_api;configuration_shared_infrastructure;other,run_with_result,medium
representative_core,vllm-cpu-300-128,40114,https://github.com/vllm-project/vllm/pull/40114,[Misc] Improve new PR bot trigger condition,2026-04,ci,ci,ci,support_only,support_only,not_applicable,high
representative_core,vllm-cpu-300-129,40090,https://github.com/vllm-project/vllm/pull/40090,[Bugfix] Fix empty delta detection in Qwen3XMLToolParser streaming,2026-04,bugfix,production_code,production_code;tests,single_component,serving_api,not_applicable,high
representative_core,vllm-cpu-300-130,39502,https://github.com/vllm-project/vllm/pull/39502,feat(multimodal): support externally processed mm_kwargs with cache injection,2026-04,feature,production_code,production_code;tests,single_component,input_processing_multimodal,not_applicable,medium
representative_core,vllm-cpu-300-131,40409,https://github.com/vllm-project/vllm/pull/40409,[Bugfix] avoid warmup if text only expectation in multi_modal run,2026-04,bugfix,production_code,production_code;tests,single_component,input_processing_multimodal,not_applicable,high
representative_core,vllm-cpu-300-132,40460,https://github.com/vllm-project/vllm/pull/40460,[Bugfix] Pass effective chat template kwargs to reasoning parsers,2026-04,bugfix,production_code,production_code,multi_component,serving_api;input_processing_multimodal,not_applicable,medium
representative_core,vllm-cpu-300-133,40473,https://github.com/vllm-project/vllm/pull/40473,[Misc] Support Human-readable (k/K/m/M..) json cli arg,2026-04,feature,production_code,production_code;tests,single_component,configuration_shared_infrastructure,not_applicable,medium
representative_core,vllm-cpu-300-134,39878,https://github.com/vllm-project/vllm/pull/39878,"[Build] Switch default CUDA to 13.0, update CUDA architecture lists, clean up stale build-args",2026-04,build,production_code,production_code;build;ci,single_component,configuration_shared_infrastructure,not_applicable,high
representative_core,vllm-cpu-300-135,41003,https://github.com/vllm-project/vllm/pull/41003,[Bugfix] use `served_model_name` for multimodal error message,2026-04,bugfix,production_code,production_code;tests,single_component,input_processing_multimodal,not_applicable,high
representative_core,vllm-cpu-300-136,41098,https://github.com/vllm-project/vllm/pull/41098,[Bugfix] Exclude numa_bind fields from ParallelConfig DP hash,2026-04,bugfix,production_code,production_code,single_component,distributed_execution,not_applicable,medium
representative_core,vllm-cpu-300-137,41134,https://github.com/vllm-project/vllm/pull/41134,Defer flashinfer cubin download to avoid ~2.5 GB (decompressed) layer duplication,2026-04,performance,build,build,support_only,support_only,not_run,medium
representative_core,vllm-cpu-300-138,41024,https://github.com/vllm-project/vllm/pull/41024,[FEATURE] Add EagleMistralForCausalLM,2026-04,feature,production_code,production_code;tests,multi_component,model_implementation;speculative_decoding,not_applicable,medium
representative_core,vllm-cpu-300-139,41149,https://github.com/vllm-project/vllm/pull/41149,[CI/Build] Auto-detect manylinux ABI tag for nightly wheels,2026-04,build,build,build;ci,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-140,41198,https://github.com/vllm-project/vllm/pull/41198,[Bugfix] DSV32/V4 add missing type conversion for non-streaming tool calls,2026-04,bugfix,production_code,production_code;tests,single_component,serving_api,not_applicable,high
representative_core,vllm-cpu-300-141,41377,https://github.com/vllm-project/vllm/pull/41377,[CI/Build] Skip terratorch + torchgeo while PyPI has lightning quarantined,2026-04,build,tests,build;tests,support_only,support_only,not_applicable,high
representative_core,vllm-cpu-300-142,41228,https://github.com/vllm-project/vllm/pull/41228,[kv_offload+HMA][12/N]: Scheduler-side support for sliding window groups,2026-05,feature,production_code,production_code,single_component,kv_cache_data_movement,not_applicable,medium
representative_core,vllm-cpu-300-143,40451,https://github.com/vllm-project/vllm/pull/40451,[Hardware][Power]Add Power VSX Attention Backend and fix l2 Cache Crash,2026-05,feature,production_code,production_code,multi_component,attention;kernels_operators,run_with_result,medium
representative_core,vllm-cpu-300-144,38099,https://github.com/vllm-project/vllm/pull/38099,[Bugfix] Suggest upgrading Transformers for tokenizer class errors,2026-05,bugfix,production_code,production_code,single_component,input_processing_multimodal,not_applicable,high
representative_core,vllm-cpu-300-145,41571,https://github.com/vllm-project/vllm/pull/41571,[Spec Decode] Fix max_model_len logging in speculative config for draft model,2026-05,bugfix,production_code,production_code;tests,single_component,speculative_decoding,not_applicable,high
representative_core,vllm-cpu-300-146,41800,https://github.com/vllm-project/vllm/pull/41800,[Bugfix] Account for truncate_prompt_tokens when computing max_tokens,2026-05,bugfix,production_code,production_code;tests,single_component,serving_api,not_applicable,medium
representative_core,vllm-cpu-300-147,41857,https://github.com/vllm-project/vllm/pull/41857,[CI] Enable gemma4 parser test on CI,2026-05,ci,ci,ci,support_only,support_only,not_applicable,high
representative_core,vllm-cpu-300-148,41926,https://github.com/vllm-project/vllm/pull/41926,Make docs environment deterministic,2026-05,build,build,build;ci;developer_tooling,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-149,41392,https://github.com/vllm-project/vllm/pull/41392,[Refactor] Nixl util using lazy init,2026-05,refactor,production_code,production_code,multi_component,kv_cache_data_movement;distributed_execution;moe,not_applicable,medium
representative_core,vllm-cpu-300-150,42052,https://github.com/vllm-project/vllm/pull/42052,[Frontend] Return rendered prompt text in chat completion response,2026-05,feature,production_code,production_code,single_component,serving_api,not_applicable,medium
representative_core,vllm-cpu-300-151,42097,https://github.com/vllm-project/vllm/pull/42097,[Bugfix] Fix mismatched kernel-per-logical blocks in NIXL HMA transfer,2026-05,bugfix,production_code,production_code;tests,single_component,kv_cache_data_movement,not_applicable,high
representative_core,vllm-cpu-300-152,40984,https://github.com/vllm-project/vllm/pull/40984,feat(kv-events): emit KV cache metadata,2026-05,feature,production_code,production_code;tests,single_component,kv_cache_data_movement,not_applicable,medium
representative_core,vllm-cpu-300-153,42233,https://github.com/vllm-project/vllm/pull/42233,[Bugfix] Fix scipy audio resampling ratio,2026-05,bugfix,production_code,production_code;tests,single_component,input_processing_multimodal,not_applicable,medium
representative_core,vllm-cpu-300-154,42454,https://github.com/vllm-project/vllm/pull/42454,[Bugfix] Handle real-world gpt-oss tool call output in Harmony parsing,2026-05,bugfix,production_code,production_code;tests,single_component,serving_api,not_applicable,medium
representative_core,vllm-cpu-300-155,42536,https://github.com/vllm-project/vllm/pull/42536,Remove verifier model type check in speculative config,2026-05,bugfix,production_code,production_code,single_component,speculative_decoding,not_applicable,medium
representative_core,vllm-cpu-300-156,42542,https://github.com/vllm-project/vllm/pull/42542,[PD] Fix broken NIXL EP installation,2026-05,bugfix,build,build,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-157,42535,https://github.com/vllm-project/vllm/pull/42535,[Core][MM] Do not use urllib3 to parse data URLs,2026-05,performance,production_code,production_code,single_component,input_processing_multimodal,run_with_result,medium
representative_core,vllm-cpu-300-158,42570,https://github.com/vllm-project/vllm/pull/42570,[Refactor] Use shared utils in hermes tool parser,2026-05,refactor,production_code,production_code,single_component,serving_api,not_applicable,medium
representative_core,vllm-cpu-300-159,42128,https://github.com/vllm-project/vllm/pull/42128,[Bugfix] Fix Gemma4ToolParser streaming float corruption,2026-05,bugfix,production_code,production_code;tests,single_component,serving_api,not_applicable,high
representative_core,vllm-cpu-300-160,40453,https://github.com/vllm-project/vllm/pull/40453,Update Dockerfile.rocm for AINIC & Thor NIC,2026-05,build,build,build,support_only,support_only,not_applicable,high
representative_core,vllm-cpu-300-161,42586,https://github.com/vllm-project/vllm/pull/42586,[Bugfix][Multimodal] PyAV video backend returns keyframes labeled as targets,2026-05,bugfix,production_code,production_code;tests,single_component,input_processing_multimodal,not_applicable,medium
representative_core,vllm-cpu-300-162,42660,https://github.com/vllm-project/vllm/pull/42660,[Bugfix] Fix incorrect chat template format for Qwen3.5,2026-05,bugfix,production_code,production_code;tests,single_component,input_processing_multimodal,not_applicable,medium
representative_core,vllm-cpu-300-163,42709,https://github.com/vllm-project/vllm/pull/42709,[Bugfix] Ensure embeding model compilation on CPU,2026-05,bugfix,production_code,production_code,multi_component,worker_model_runner;compilation,not_applicable,medium
representative_core,vllm-cpu-300-164,42594,https://github.com/vllm-project/vllm/pull/42594,fix: add API key authorization to /v2 endpoints,2026-05,bugfix,production_code,production_code;tests;documentation_examples,single_component,serving_api,not_applicable,medium
representative_core,vllm-cpu-300-165,42757,https://github.com/vllm-project/vllm/pull/42757,[LoRA][Bugfix] Dedup LoRA wrapping for modules referenced from multiple attribute paths (MoE gate),2026-05,bugfix,production_code,production_code;tests,single_component,lora,not_applicable,medium
representative_core,vllm-cpu-300-166,42567,https://github.com/vllm-project/vllm/pull/42567,[CI] Add NIXL EP import canary,2026-05,test,tests,tests,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-167,42929,https://github.com/vllm-project/vllm/pull/42929,Improve logging when docs build is skipped,2026-05,ci,build,ci;build,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-168,42582,https://github.com/vllm-project/vllm/pull/42582,delete xpu ci,2026-05,ci,ci,ci,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-169,42955,https://github.com/vllm-project/vllm/pull/42955,[MRv2] Default to MRv1 when a connector is present,2026-05,bugfix,production_code,production_code;tests,multi_component,worker_model_runner;kv_cache_data_movement,not_applicable,medium
representative_core,vllm-cpu-300-170,43025,https://github.com/vllm-project/vllm/pull/43025,[Refactor] Extract extract_types_from_schema utility from Minimax M2 tool parser,2026-05,refactor,production_code,production_code;tests,single_component,other,not_applicable,medium
representative_core,vllm-cpu-300-171,43076,https://github.com/vllm-project/vllm/pull/43076,[KV Offload] Pass `OffloadingSpec` instead of `VllmConfig` to secondary tiers,2026-05,feature,production_code,production_code;tests,single_component,kv_cache_data_movement,not_applicable,medium
representative_core,vllm-cpu-300-172,42452,https://github.com/vllm-project/vllm/pull/42452,[Bug][Structured Outputs] Fix bug that leads to unconstrained generations with structural tags,2026-05,bugfix,production_code,production_code;tests,multi_component,sampling;speculative_decoding,not_applicable,high
representative_core,vllm-cpu-300-173,43019,https://github.com/vllm-project/vllm/pull/43019,[Bugfix] Use shared coerce_to_schema_type in DeepSeekV32 tool parser,2026-05,bugfix,production_code,production_code;tests,single_component,other,not_applicable,high
representative_core,vllm-cpu-300-174,43140,https://github.com/vllm-project/vllm/pull/43140,[Refactor] Use shared coerce_to_schema_type in Seed-OSS tool parser,2026-05,refactor,production_code,production_code,single_component,serving_api,not_applicable,high
representative_core,vllm-cpu-300-175,43516,https://github.com/vllm-project/vllm/pull/43516,[KV Connector][Bugfix] MooncakeStore: don't double-apply Eagle prune in load_mask,2026-05,bugfix,production_code,production_code;tests,single_component,kv_cache_data_movement,not_applicable,medium
representative_core,vllm-cpu-300-176,43627,https://github.com/vllm-project/vllm/pull/43627,[KV Connector] MooncakeStore: drop dead discard_partial_chunks parameter,2026-05,refactor,production_code,production_code,single_component,kv_cache_data_movement,not_applicable,medium
representative_core,vllm-cpu-300-177,42585,https://github.com/vllm-project/vllm/pull/42585,[Bugfix][V1] Fix TOCTOU race causing intermittent `EADDRINUSE` on multi-API-server DP startup,2026-05,bugfix,production_code,production_code;tests,multi_component,serving_api;engine;distributed_execution,not_applicable,medium
representative_core,vllm-cpu-300-178,41303,https://github.com/vllm-project/vllm/pull/41303,[ci] Add arm64 ci image,2026-05,ci,build,ci;build,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-179,39155,https://github.com/vllm-project/vllm/pull/39155,[BugFix] HFValidationError with cloud storage URIs when HF_HUB_OFFLINE=1,2026-05,bugfix,production_code,production_code;tests,single_component,model_loading_layers,not_applicable,medium
representative_core,vllm-cpu-300-180,43815,https://github.com/vllm-project/vllm/pull/43815,[ROCm][CI] Stabilize Cargo cache and pre-test image checks,2026-05,ci,build,ci;build,support_only,support_only,not_applicable,high
representative_core,vllm-cpu-300-181,42683,https://github.com/vllm-project/vllm/pull/42683,[Bugfix][Frontend] streaming tool-call serializer drops first args chunk when name and args share a DeltaMessage ,2026-05,bugfix,production_code,production_code;tests,single_component,serving_api,not_applicable,high
representative_core,vllm-cpu-300-182,43688,https://github.com/vllm-project/vllm/pull/43688,[Feature] SSL support for dp supervisor,2026-05,feature,production_code,production_code;tests,multi_component,serving_api;distributed_execution,not_applicable,medium
representative_core,vllm-cpu-300-183,44028,https://github.com/vllm-project/vllm/pull/44028,[ROCm][CI] Fix failure in the Phi3V pooling test,2026-05,test,tests,tests,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-184,44267,https://github.com/vllm-project/vllm/pull/44267,[Refactor] Unify reasoning + tool-call parsing behind Parser.parse(),2026-06,refactor,production_code,production_code;tests,single_component,serving_api,not_applicable,medium
representative_core,vllm-cpu-300-185,43774,https://github.com/vllm-project/vllm/pull/43774,[Rust Frontend] Add server router extension hook,2026-06,feature,production_code,production_code,single_component,serving_api,not_applicable,high
representative_core,vllm-cpu-300-186,44463,https://github.com/vllm-project/vllm/pull/44463,[CI] Resolve release V2 docker build after ROCm CI wheels change,2026-06,build,build,build,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-187,44497,https://github.com/vllm-project/vllm/pull/44497,[CI] Reverted gitignore changes,2026-06,build,build,build,support_only,support_only,not_applicable,high
representative_core,vllm-cpu-300-188,44534,https://github.com/vllm-project/vllm/pull/44534,Add GH token to docs build pre run check,2026-06,ci,ci,ci,support_only,support_only,not_applicable,high
representative_core,vllm-cpu-300-189,44615,https://github.com/vllm-project/vllm/pull/44615,[Bugfix] Fix gemma4 crash on CPU: guard mem_get_info call,2026-06,bugfix,production_code,production_code,single_component,device_platform,not_applicable,high
representative_core,vllm-cpu-300-190,44805,https://github.com/vllm-project/vllm/pull/44805,Added extra_repr() to pooler classes to improve debuggability,2026-06,feature,production_code,production_code,single_component,model_loading_layers,not_applicable,medium
representative_core,vllm-cpu-300-191,44499,https://github.com/vllm-project/vllm/pull/44499,"[Rust Frontend] Add /pause, /resume, /is_paused endpoints",2026-06,feature,production_code,production_code;tests,single_component,serving_api,not_applicable,high
representative_core,vllm-cpu-300-192,44852,https://github.com/vllm-project/vllm/pull/44852,[CI/Build][CPU] Fix flaky CI image build failure and unexpected warnings,2026-06,bugfix,production_code,production_code;build,single_component,kernels_operators,not_applicable,medium
representative_core,vllm-cpu-300-193,44595,https://github.com/vllm-project/vllm/pull/44595,"[Misc] usage_stats: report more engine, spec-decode, and EP config",2026-06,feature,production_code,production_code,single_component,reliability_observability,not_applicable,medium
representative_core,vllm-cpu-300-194,45059,https://github.com/vllm-project/vllm/pull/45059,fix: AOT compile cache collision for dataclass-based HF configs,2026-06,bugfix,production_code,production_code,single_component,compilation,not_applicable,high
representative_core,vllm-cpu-300-195,45153,https://github.com/vllm-project/vllm/pull/45153,[CI] Ping Mistral team for ministral/voxtral/mixtral/pixtral changes,2026-06,ci,ci,ci,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-196,44978,https://github.com/vllm-project/vllm/pull/44978,[EPLB] Reject NCCL-based EPLB communicators with async EPLB,2026-06,bugfix,production_code,production_code;tests,multi_component,moe;distributed_execution,not_applicable,medium
representative_core,vllm-cpu-300-197,45025,https://github.com/vllm-project/vllm/pull/45025,[Bugfix][Rust Frontend] Stop unescaping XML-style tool-call parameter values,2026-06,bugfix,production_code,production_code;tests,single_component,other,not_applicable,high
representative_core,vllm-cpu-300-198,45089,https://github.com/vllm-project/vllm/pull/45089,Use std::bit_cast for type punning in CPU kernels,2026-06,refactor,production_code,production_code,single_component,kernels_operators,not_applicable,medium
representative_core,vllm-cpu-300-199,45116,https://github.com/vllm-project/vllm/pull/45116,[Security] Reject non-finite temperature and repetition_penalty values,2026-06,bugfix,production_code,production_code;tests,single_component,sampling,not_applicable,high
representative_core,vllm-cpu-300-200,45180,https://github.com/vllm-project/vllm/pull/45180,[Bugfix] Add fetch_images to MistralCommonImageProcessor,2026-06,bugfix,production_code,production_code;tests,single_component,input_processing_multimodal,not_applicable,high
representative_core,vllm-cpu-300-201,43495,https://github.com/vllm-project/vllm/pull/43495,[Bugfix] CohereModel.load_weights: skip modelopt _quantizer.* keys,2026-06,bugfix,production_code,production_code,multi_component,model_loading_layers;quantization,not_applicable,medium
representative_core,vllm-cpu-300-202,44383,https://github.com/vllm-project/vllm/pull/44383,[Bugfix] Fix --enable-prompt-tokens-details omitting zero cached tokens,2026-06,bugfix,production_code,production_code;tests,single_component,serving_api,not_applicable,medium
representative_core,vllm-cpu-300-203,43409,https://github.com/vllm-project/vllm/pull/43409,[CPU] Support CPU W4A16 INT4 MoE,2026-06,feature,production_code,production_code;tests;ci,multi_component,moe;quantization;device_platform,not_applicable,medium
representative_core,vllm-cpu-300-204,44260,https://github.com/vllm-project/vllm/pull/44260,Add the QuantizedActivation linear-kernel contract,2026-06,feature,production_code,production_code;tests;ci,multi_component,quantization;kernels_operators,not_applicable,medium
representative_core,vllm-cpu-300-205,42700,https://github.com/vllm-project/vllm/pull/42700,[Bugfix] Replace deprecated Qwen2VLImageProcessorFast with Qwen2VLImageProcessor,2026-06,bugfix,production_code,production_code,single_component,input_processing_multimodal,not_applicable,medium
representative_core,vllm-cpu-300-206,45489,https://github.com/vllm-project/vllm/pull/45489,[CI] Wait for SSL cert refresher events in the test,2026-06,test,tests,tests,support_only,support_only,not_applicable,high
representative_core,vllm-cpu-300-207,45460,https://github.com/vllm-project/vllm/pull/45460,[Bugfix] Return the tokenizer from maybe_make_thread_pool so it survives pickling,2026-06,bugfix,production_code,production_code;tests,single_component,input_processing_multimodal,not_applicable,medium
representative_core,vllm-cpu-300-208,45468,https://github.com/vllm-project/vllm/pull/45468,[Bugfix] Reject structured outputs for diffusion decoders with a clear error,2026-06,bugfix,production_code,production_code;tests,single_component,sampling,not_applicable,high
representative_core,vllm-cpu-300-209,42726,https://github.com/vllm-project/vllm/pull/42726,[ZenCPU] Add zencpu Platform Runtime Logging and Docs,2026-06,feature,production_code,production_code;tests;documentation_examples,multi_component,device_platform;model_loading_layers;reliability_observability,run_with_result,medium
representative_core,vllm-cpu-300-210,43525,https://github.com/vllm-project/vllm/pull/43525,[Kernel] Support GLM-5 dimensions for TRT-LLM ragged MLA prefill,2026-06,feature,production_code,production_code;tests;documentation_examples;developer_tooling,single_component,attention,not_applicable,medium
representative_core,vllm-cpu-300-211,45848,https://github.com/vllm-project/vllm/pull/45848,[Rust Frontend] Add serde defaults for omit_defaults fields in `EngineCoreSamplingParams`,2026-06,bugfix,production_code,production_code;tests,single_component,engine,not_applicable,high
representative_core,vllm-cpu-300-212,45196,https://github.com/vllm-project/vllm/pull/45196,[Bugfix][Model] Validate DefaultModelLoader / LoadConfig and fail with clear errors,2026-06,bugfix,production_code,production_code;tests,single_component,model_loading_layers,not_applicable,medium
representative_core,vllm-cpu-300-213,39726,https://github.com/vllm-project/vllm/pull/39726,[SimpleCPUOffloadConnector]: Add support for reset_cache(),2026-06,feature,production_code,production_code;tests,single_component,kv_cache_data_movement,not_applicable,medium
representative_core,vllm-cpu-300-214,45679,https://github.com/vllm-project/vllm/pull/45679,[Test][KV Connector] Add request_finished fence population tests for offloading scheduler,2026-06,test,tests,tests,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-215,45708,https://github.com/vllm-project/vllm/pull/45708,[Tests] Add Qwen3 streaming parser delta boundary cases,2026-06,test,tests,tests,support_only,support_only,not_applicable,high
representative_core,vllm-cpu-300-216,44446,https://github.com/vllm-project/vllm/pull/44446,[Model Runner V2] Migration to support quantized model by default [5/N],2026-06,feature,production_code,production_code;tests,single_component,worker_model_runner,not_applicable,high
representative_core,vllm-cpu-300-217,45675,https://github.com/vllm-project/vllm/pull/45675,(security) Upgrade Starlette to >= 1.0.1 to fix CVE-2026-48710,2026-06,build,build,build,support_only,support_only,not_applicable,high
representative_core,vllm-cpu-300-218,46025,https://github.com/vllm-project/vllm/pull/46025,fix(anthropic): auto-detect template support for mid-conversation system messages,2026-06,bugfix,production_code,production_code;tests,single_component,serving_api,not_applicable,medium
representative_core,vllm-cpu-300-219,45371,https://github.com/vllm-project/vllm/pull/45371,[Bugfix][KV Connector] Disable Mooncake TP put-striding when DCP > 1,2026-06,bugfix,production_code,production_code;tests,single_component,kv_cache_data_movement,not_applicable,medium
representative_core,vllm-cpu-300-220,46159,https://github.com/vllm-project/vllm/pull/46159,[Bugfix][Parser] Fix U+FFFD leak at reasoning-to-content transition in engine parsers,2026-06,bugfix,production_code,production_code;tests,single_component,other,not_applicable,medium
representative_core,vllm-cpu-300-221,46205,https://github.com/vllm-project/vllm/pull/46205,[KV Offload] Support packed HMA KV cache layout,2026-06,feature,production_code,production_code;tests,single_component,kv_cache_data_movement,not_run,medium
representative_core,vllm-cpu-300-222,45080,https://github.com/vllm-project/vllm/pull/45080,[v1][kvconnector] DecodeBenchConnector: fill list/tuple (Mamba/KDA) KV caches,2026-06,bugfix,production_code,production_code,single_component,kv_cache_data_movement,not_applicable,medium
representative_core,vllm-cpu-300-223,45718,https://github.com/vllm-project/vllm/pull/45718,[Bugfix] Parse MiniMax M3 streaming reasoning by text markers,2026-06,bugfix,production_code,production_code;tests,single_component,serving_api,not_applicable,high
representative_core,vllm-cpu-300-224,46517,https://github.com/vllm-project/vllm/pull/46517,[Docker] Remove redundant flashinfer download-cubin step,2026-06,performance,build,build,support_only,support_only,not_run,high
representative_core,vllm-cpu-300-225,46308,https://github.com/vllm-project/vllm/pull/46308,[Bugfix][Frontend] Emit non-ASCII tool-call arguments without \uXXXX escapes,2026-06,bugfix,production_code,production_code;tests,single_component,serving_api,not_applicable,high
representative_core,vllm-cpu-300-226,46467,https://github.com/vllm-project/vllm/pull/46467,Fix duplicated logging when loading a corrupt or partial video,2026-06,bugfix,production_code,production_code,single_component,input_processing_multimodal,not_applicable,medium
representative_core,vllm-cpu-300-227,46363,https://github.com/vllm-project/vllm/pull/46363,[KV Offloading] Replace `bool|None` lookup return with LookupResult enum,2026-06,bugfix,production_code,production_code;tests,single_component,kv_cache_data_movement,not_applicable,medium
representative_core,vllm-cpu-300-228,46518,https://github.com/vllm-project/vllm/pull/46518,[Kernel][MoE] Allow FlashInfer MXINT4 MoE for gated SiLU,2026-06,bugfix,production_code,production_code;tests,single_component,moe,not_applicable,medium
representative_core,vllm-cpu-300-229,46595,https://github.com/vllm-project/vllm/pull/46595,[Bugfix][MooncakeStore] track resumed requests via scheduler's resumed_req_ids,2026-06,bugfix,production_code,production_code;tests,multi_component,kv_cache_data_movement;reliability_observability,not_applicable,medium
representative_core,vllm-cpu-300-230,44029,https://github.com/vllm-project/vllm/pull/44029,[CPU][Spec Decode] Enable DFlash SD for CPU,2026-06,feature,production_code,production_code;documentation_examples,multi_component,speculative_decoding;attention;worker_model_runner;model_implementation;kernels_operators,run_with_result,medium
representative_core,vllm-cpu-300-231,46602,https://github.com/vllm-project/vllm/pull/46602,[Rust Frontend] Migrate gemma4 to unified parser,2026-06,feature,production_code,production_code;tests;benchmarks;build;developer_tooling,single_component,serving_api,not_applicable,high
representative_core,vllm-cpu-300-232,46706,https://github.com/vllm-project/vllm/pull/46706,Remove grok model arch from vllm,2026-06,other,production_code,production_code;tests;documentation_examples,multi_component,model_implementation;input_processing_multimodal;moe,not_applicable,medium
representative_core,vllm-cpu-300-233,46769,https://github.com/vllm-project/vllm/pull/46769,[CPU] Fix macOS/Apple Silicon hang by enabling OpenMP in the build,2026-06,bugfix,production_code,production_code;tests;ci;build;documentation_examples;developer_tooling,multi_component,attention;moe;quantization;kernels_operators,not_applicable,high
representative_core,vllm-cpu-300-234,35232,https://github.com/vllm-project/vllm/pull/35232,[Build] Show error message when using ROCm with LTO and different compilers,2026-06,bugfix,build,build,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-235,44984,https://github.com/vllm-project/vllm/pull/44984,fix(docker): eliminate race conditions in shared buildkit cache mounts,2026-06,bugfix,build,build,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-236,44551,https://github.com/vllm-project/vllm/pull/44551,fix: Correct reasoning-end detection for prompt history,2026-06,bugfix,production_code,production_code;tests;build,single_component,other,not_applicable,medium
representative_core,vllm-cpu-300-237,46775,https://github.com/vllm-project/vllm/pull/46775,[CLI] Add flag to print TTFT and TPS in `vllm chat`,2026-06,feature,production_code,production_code;documentation_examples,single_component,serving_api,run_with_result,medium
representative_core,vllm-cpu-300-238,47015,https://github.com/vllm-project/vllm/pull/47015,Fix transient dependency issues caused by `requirements/common.txt`,2026-06,build,tests,build;tests,support_only,support_only,not_applicable,high
representative_core,vllm-cpu-300-239,46777,https://github.com/vllm-project/vllm/pull/46777,[KVTransfer] MultiConnector: merge kv_transfer_params dicts across connectors,2026-06,bugfix,production_code,production_code,single_component,kv_cache_data_movement,not_applicable,medium
